FID,MEAN_RR,MEDIAN_RR,SDRR,RMSSD,SDSD,SDRR_RMSSD,HR,VLF,VLF_PCT,LF,LF_PCT,LF_NU,HF,HF_PCT,HF_NU,TP,LF_HF,HF_LF,sampen,higuci,condition
180.163.255.159-10.42.0.211-80-52430-6,885.8324009,890.700855,64.08072977,12.10165804,12.10148581,5.29520249,68.0949418,1683.392143,72.69469006,627.7702783,27.10929001,99.28211793,4.53923662,0.196019924,0.717882068,2315.701658,138.298646,0.007230729,2.183207204,1.089530761,stress
10.42.0.151-103.7.30.118-41359-80-6,727.0559582,720.71484,75.43216509,23.06580767,23.06580093,3.270302353,83.4202073,990.7440761,26.31793387,2644.051795,70.23608008,95.32316854,129.7248593,3.445986051,4.676831463,3764.52073,20.38199779,0.049062904,2.218296268,1.221170117,no stress
10.42.0.211-123.125.29.220-55796-80-6,755.9388514,765.23161,73.69592071,11.98621267,11.98517201,6.148390882,80.17311908,1572.284779,66.87177028,758.8605804,32.27554644,97.42611275,20.04823468,0.852683281,2.573887249,2351.193594,37.8517407,0.026418864,2.175626287,1.132046837,stress
172.217.12.138-10.42.0.211-443-45162-6,651.5970307,673.008055,141.1088733,15.80943901,15.80917828,8.925609141,97.33039382,4313.819113,74.5584819,1394.26566,24.09798099,94.71911582,77.73463049,1.343537105,5.280884181,5785.819403,17.93622291,0.055753098,2.155308265,1.164705973,no stress
180.149.136.194-10.42.0.211-443-36169-6,801.7751314,802.068035,70.93217702,12.56986843,12.56893144,5.643032574,75.45080205,1145.652744,60.2948448,732.1285691,38.53137758,97.04376518,22.30276171,1.173777624,2.956234821,1900.084075,32.82681216,0.030462903,2.143001756,1.185778985,stress
172.217.12.170-10.42.0.211-443-50720-6,1010.052236,1013.95965,91.58523458,21.29131998,21.29131873,4.3015292,59.90597741,2710.996602,59.73321554,1822.912209,40.16545347,99.74835091,4.598915023,0.101330995,0.251649085,4538.507727,396.3787546,0.00252284,2.210453794,1.140065073,no stress
180.149.136.194-10.42.0.211-443-42466-6,790.7674884,793.75991,77.09312364,15.51793911,15.51781801,4.968000139,76.66495092,1644.849456,59.10424642,1093.0488,39.27643674,96.04037902,45.06499253,1.61931684,3.959620983,2782.963249,24.25494244,0.041228711,2.101109336,1.171348157,stress
172.217.12.170-10.42.0.151-443-50572-6,1030.497808,1030.9465,95.39394718,22.90679014,22.90678942,4.164439739,58.74035357,2353.289133,51.14563566,2244.149753,48.77363519,99.83475549,3.714472214,0.080729155,0.165244509,4601.153358,604.1638285,0.00165518,2.221178304,1.143411936,no stress
157.240.2.35-10.42.0.151-80-36363-6,571.5976929,567.274785,46.40527107,8.894558787,8.894331357,5.217265092,105.6165333,343.7871849,35.38573289,589.4111358,60.66760465,93.89196437,38.34347532,3.946662457,6.10803563,971.541796,15.37187568,0.06505387,2.030223247,1.209835961,stress
10.42.0.211-103.7.30.118-50921-80-6,818.1379257,817.45026,52.57871731,18.2022867,18.2022737,2.888577583,73.64622927,650.8212281,35.03837508,1165.213387,62.73179478,96.56746557,41.41803913,2.22983014,3.432534428,1857.452654,28.13299257,0.035545454,2.190170132,1.301993599,no stress
10.42.0.211-95.213.11.181-55233-80-6,729.5054091,724.073275,83.04432181,21.21832959,21.21832839,3.913801106,83.3364941,1220.298092,31.7963833,2521.183787,65.69257675,96.31831849,96.36999364,2.511039947,3.681681513,3837.851873,26.16150206,0.038224105,2.216083074,1.194770178,stress
10.42.0.151-74.217.63.31-45403-443-6,689.7802634,700.84863,81.35121532,18.59463868,18.59413589,4.374982311,88.42743096,1011.400079,49.99166829,769.3186778,38.02602447,76.03937819,242.4185248,11.98230723,23.96062181,2023.137282,3.173514393,0.315108071,2.036979479,1.320926354,no stress
172.217.10.74-10.42.0.42-443-42349-6,769.810264,767.592625,54.95532933,9.50823094,9.50819455,5.779763836,78.34279785,1178.52879,74.87825496,371.4350321,23.59925976,93.93957195,23.9628012,1.522485283,6.060428049,1573.926623,15.50048465,0.064514112,2.181243551,1.182011829,stress
172.217.12.142-10.42.0.151-443-55906-6,1074.901698,1091.9594,119.3435565,12.57229164,12.57228857,9.492585754,56.64590689,2140.168388,80.79215804,507.7176892,19.16653288,99.7849364,1.094269335,0.041309077,0.215063604,2648.980347,463.9787236,0.002155271,1.980421028,1.125117002,no stress
10.42.0.211-10.42.0.1-12948-53-17,942.1646031,943.258505,126.2225532,15.72011864,15.72011315,8.029363901,64.87396981,3590.658232,79.38137129,926.5061189,20.48296482,99.34203241,6.136486046,0.135663894,0.657967587,4523.300837,150.9831705,0.006623255,2.191267705,1.114559938,stress
10.42.0.211-123.125.115.164-54411-443-6,800.6602534,802.053575,64.62957722,14.6032196,14.60317951,4.425707411,75.44206117,1025.187702,57.5285977,705.9115788,39.61235892,93.26830943,50.94954914,2.859043382,6.731690565,1782.04883,13.85510943,0.07217554,2.199931373,1.258904078,no stress
172.217.10.78-10.42.0.211-443-38583-6,1228.883717,1139.935,285.1111469,14.80008798,14.80003942,19.26415216,51.41326992,3913.684842,88.82550898,490.6728462,11.13637584,99.65890898,1.679369181,0.038115185,0.341091017,4406.037058,292.1768791,0.003422584,1.915737102,1.116499807,stress
180.163.255.159-10.42.0.211-80-34977-6,766.6463317,734.275535,140.0223983,14.26964885,14.26816791,9.812602943,80.55332361,2072.783965,69.3363283,860.0679431,28.76998002,93.82431529,56.61121455,1.893691684,6.175684707,2989.463123,15.1925365,0.065821794,1.61634631,1.195156319,no stress
10.42.0.211-10.42.0.1-7393-53-17,852.9546245,817.66043,221.7607228,20.62247285,20.61975543,10.75335263,75.17331557,3209.715304,70.85529985,1134.703345,25.04887137,85.94657432,185.5393221,4.095828776,14.05342568,4529.957971,6.115702765,0.163513506,2.06136268,1.194183621,stress
10.42.0.211-104.192.108.27-42226-80-6,1122.461143,1161.02185,296.2704514,18.4122431,18.41131808,16.09094828,58.21273586,9216.11096,94.15323344,562.3403183,5.744956792,98.25869957,9.965564787,0.101809771,1.741300427,9788.416843,56.42834403,0.01772159,2.149773344,1.079065339,no stress
209.10.120.26-10.42.0.211-80-53045-6,747.6877811,750.38144,86.19414586,13.30848198,13.30847273,6.476632422,81.41572687,1983.314464,66.86166061,956.8148636,32.25622152,97.3380746,26.16622326,0.882117875,2.661925403,2966.29555,36.56679277,0.027347217,2.13104714,1.131204303,stress
10.42.0.211-104.192.108.27-52157-80-6,723.637827,717.35906,85.51203568,20.61484751,20.61471986,4.148079952,84.08617268,1157.355492,33.76663612,2165.837952,63.18979997,95.40478736,104.3185169,3.043563906,4.595212636,3427.511961,20.7617786,0.04816543,2.209059511,1.211267019,stress
172.217.10.74-10.42.0.42-443-36419-6,986.4845433,993.025765,91.42355382,20.35486111,20.3548598,4.491485022,61.39322314,2209.913601,59.08732959,1522.37756,40.7044079,99.4909584,7.789185346,0.208262514,0.509041604,3740.080346,195.4475972,0.005116461,2.111011384,1.211318145,stress
172.217.12.142-10.42.0.211-443-57924-6,853.9006939,855.01741,59.15896348,13.50331108,13.50331096,4.381070918,70.6125137,1153.570727,63.44103932,638.7958024,35.13080619,96.09355828,25.96863534,1.428154493,3.906441721,1818.335164,24.5987436,0.040652483,2.16055754,1.221542024,no stress
10.42.0.211-23.208.26.242-43632-443-6,952.2237427,951.975635,76.28252643,12.49931138,12.49906852,6.102938321,63.42398827,1439.037951,70.22029792,607.5478644,29.64632866,99.55213313,2.733246928,0.13337342,0.447866873,2049.319062,222.2806356,0.004498817,2.179330925,1.157340464,stress
172.217.10.138-10.42.0.151-443-43064-6,1016.86656,1022.9971,92.68989939,21.4635166,21.46339923,4.318486161,59.51374376,2850.242484,60.73273892,1838.829292,39.1816275,99.78192119,4.018861268,0.085633575,0.218078807,4693.090637,457.5498304,0.002185554,2.209262048,1.136491526,no stress
172.217.8.3-10.42.0.151-443-39203-6,930.5918355,931.383485,77.01718214,13.63352849,13.63291524,5.6491012,64.92369211,2555.303643,76.12040273,799.0239231,23.80226827,99.67617128,2.595875095,0.077328993,0.323828715,3356.923441,307.805227,0.003248808,2.213524819,1.067328519,no stress
10.42.0.211-23.208.26.242-50710-443-6,779.7243314,755.70912,198.4573691,14.87181831,14.86599257,13.3445262,81.67212565,3533.854166,78.98020845,880.5208788,19.67928479,93.62264484,59.97901876,1.340506762,6.377355162,4474.354064,14.68048156,0.068117657,1.756348539,1.150343253,stress
10.42.0.211-10.42.0.1-5941-53-17,841.0570986,836.897575,62.96448246,13.76960388,13.76949202,4.572715598,71.7399953,1023.413893,50.51457007,992.2416209,48.97594146,98.97042732,10.32212245,0.50948847,1.029572685,2025.977636,96.1276739,0.010402832,2.208371194,1.141158197,stress
10.42.0.211-10.42.0.1-50250-53-17,1118.004509,1117.85705,113.2620161,18.54642921,18.54636296,6.10694462,54.2480985,4191.357298,81.68094061,939.688987,18.31260732,99.96477951,0.331079694,0.006452063,0.035220492,5131.377364,2838.256182,0.000352329,2.184249743,1.083812943,stress
158.85.58.107-10.42.0.211-443-43601-6,877.8390514,882.893,95.38872803,16.96384,16.96307039,5.623062231,69.2312092,2884.837177,73.30762185,1013.10133,25.74427764,96.44804782,37.31011216,0.948100508,3.551952183,3935.248619,27.15353216,0.036827621,2.15130138,1.162737733,no stress
10.42.0.211-119.146.74.34-42773-80-6,906.5524319,911.76832,100.7438222,15.06485686,15.06445428,6.687340156,67.05993626,4355.1606,84.78188184,771.7262672,15.02319001,98.71910473,10.01326468,0.194928156,1.280895269,5136.900132,77.0703953,0.012975151,2.170913334,1.1452746,stress
10.42.0.151-52.84.143.32-49528-80-6,942.6007283,955.578795,113.1383734,19.81952058,19.81947902,5.708431389,64.64374423,2290.442852,61.86926282,1393.396216,37.63830939,98.70858044,18.23001727,0.492427798,1.291419559,3702.069085,76.43416872,0.013083154,2.173372553,1.234012209,no stress
10.42.0.211-47.89.69.217-38706-443-6,929.8721758,941.399605,82.57988112,12.60527505,12.60516572,6.551216119,65.05914601,2135.09611,77.1034147,631.885914,22.81890799,99.66074719,2.150987991,0.077677308,0.339252808,2769.133012,293.7654308,0.003404077,2.16217945,1.083767041,stress
10.42.0.211-23.208.168.108-44660-80-6,748.9644613,745.91383,58.0332825,11.33112075,11.3310216,5.121583627,80.59355488,807.1953503,59.95183466,498.4875989,37.02356077,92.44758271,40.72347001,3.024604564,7.552417293,1346.406419,12.24079379,0.081694048,2.163602718,1.251368405,no stress
10.42.0.42-64.71.142.95-54390-80-6,697.0106858,592.415145,217.4186368,10.58640021,10.57702428,20.53754179,92.69160448,4423.167068,88.12514312,576.9116075,11.49412111,96.79376538,19.10984616,0.380735772,3.206234615,5019.188521,30.18923348,0.033124392,1.104312292,1.101001458,stress
10.42.0.1-10.42.0.42-53-3658-17,831.5027971,834.741255,49.05699407,9.63501351,9.63442522,5.091533501,72.41562423,639.2622614,64.62609713,331.7744282,33.54067293,94.8175638,18.13376908,1.833229948,5.182436199,989.1704587,18.29594425,0.054656922,2.186488553,1.216169637,stress
10.42.0.211-104.118.222.227-54857-443-6,735.1392793,749.40789,79.23420166,9.942206547,9.942059774,7.969478535,82.71704318,1420.611128,75.48955624,433.7614139,23.04955663,94.03973609,27.49191572,1.460887133,5.960263907,1881.864458,15.77778058,0.06338027,1.872834954,1.178194483,stress
172.217.10.42-10.42.0.151-443-56184-6,792.2102771,790.345155,50.42875893,12.1394234,12.1394202,4.15413132,76.04095203,565.4490155,36.6480212,961.6657847,62.32772027,98.38322567,15.80347198,1.024258528,1.616774326,1542.918272,60.85155121,0.016433435,2.192581603,1.139587317,no stress
10.42.0.211-10.42.0.1-62896-53-17,745.8723251,727.63802,105.2773867,13.76660057,13.76635483,7.647304513,81.85266503,1259.645236,56.1181619,931.1813232,41.48484253,94.53761357,53.80368754,2.396995569,5.462386428,2244.630247,17.30701678,0.057780033,1.935024538,1.18097882,stress
10.42.0.151-31.13.71.52-50382-80-6,685.7700371,679.708595,65.54568817,18.31868207,18.31862557,3.578078812,88.28418912,767.1425624,30.48376941,1629.951668,64.76901847,93.17107374,119.4664749,4.747212124,6.828926257,2516.560705,13.64359055,0.073294489,2.17913436,1.230014944,stress
216.58.217.99-10.42.0.42-443-56888-6,942.9655605,945.05395,125.909951,15.70591742,15.70515035,8.016720555,64.81321772,3658.957424,80.33228798,890.1377491,19.54294454,99.36562279,5.682881954,0.124767483,0.634377213,4554.778055,156.634918,0.006384273,2.189026122,1.112375099,stress
172.217.12.132-10.42.0.151-443-56646-6,1217.973285,1140.5842,297.0136232,16.16873111,16.16791932,18.36963094,52.2588826,4085.069279,86.47419828,633.5796296,13.41183876,99.15744028,5.383647203,0.113962957,0.842559721,4724.032556,117.6859489,0.008497191,1.976400993,1.10477144,no stress
10.42.0.211-10.42.0.1-61173-53-17,881.1797572,817.44692,239.3133181,19.14828224,19.14779968,12.49790008,72.82884725,4578.117609,77.90268749,1210.881399,20.6047383,93.24544914,87.71430748,1.492574212,6.75455086,5876.713316,13.80483337,0.072438397,1.99825124,1.150116824,stress
10.42.0.151-23.203.72.173-45914-443-6,836.7884359,851.999745,76.67322385,11.8359801,11.83594677,6.477978434,72.34438255,1582.31492,73.29792376,552.7586447,25.60556087,95.89352021,23.67096547,1.096515365,4.106479794,2158.74453,23.35175747,0.042823329,2.038528824,1.203544062,stress
172.217.12.170-10.42.0.211-443-47518-6,570.9127745,566.16631,47.8425431,8.982423554,8.98242181,5.326239941,105.7866034,445.7654749,41.01079389,604.835379,55.64535717,94.33142238,36.34585601,3.343848938,5.668577623,1086.94671,16.64110975,0.060092146,2.033684022,1.191324469,no stress
174.35.73.136-10.42.0.211-80-53622-6,894.8401357,893.295905,55.61232588,9.072397635,9.072278151,6.129837792,67.31078971,593.4445961,65.58045651,300.0160027,33.15420942,96.32379182,11.45014395,1.265334072,3.676208176,904.9107428,26.20194157,0.038165111,2.18519054,1.226673963,stress
8.0.6.4-8.6.0.1-0-0-0,763.2073489,760.23573,78.7510715,24.65832242,24.65831549,3.19369137,79.47579794,1169.280967,27.8348157,2911.579893,69.31036425,96.044048,119.9248734,2.854820052,3.955952,4200.785733,24.27836536,0.041188934,2.218656069,1.217083703,no stress
10.42.0.211-36.51.254.232-33798-443-6,671.880423,602.00614,226.3969841,10.56436218,10.53811734,21.43025582,94.57547225,3473.680341,87.73686496,455.2704126,11.49904274,93.76919279,30.25196322,0.764092303,6.230807214,3959.202717,15.04928488,0.06644834,0.83962005,1.158228115,no stress
192.229.173.173-10.42.0.211-80-44604-6,1010.71358,1010.0193,89.94508639,20.37570209,20.37457869,4.414330656,59.85009014,1933.119367,55.55900964,1541.908294,44.31536884,99.71732961,4.370873287,0.125621519,0.282670386,3479.398534,352.7689302,0.002834717,2.183499321,1.179565084,stress
10.42.0.1-10.42.0.42-53-2239-17,739.3518783,739.984155,56.76828877,9.458389993,9.457853099,6.001897661,81.63167321,1081.2143,69.62013844,452.5459176,29.1397454,95.91796639,19.25924532,1.240116159,4.08203361,1553.019463,23.49759349,0.04255755,2.185419944,1.130178649,stress
10.42.0.211-121.12.98.64-52835-80-6,807.7377799,803.24412,105.0062109,8.750818824,8.750792396,11.9995869,75.41480122,1490.690216,82.76748874,291.6198655,16.19158942,93.95954644,18.7476028,1.04092184,6.040453564,1801.057685,15.55504822,0.064287811,1.785211243,1.179437881,stress
182.22.25.252-10.42.0.42-443-54550-6,919.8094216,934.38172,100.1509339,18.24766708,18.24558106,5.488423998,66.08761169,1691.748669,56.66818625,1268.956791,42.50600642,98.09422393,24.65331176,0.825807337,1.905776069,2985.358771,51.47206198,0.019428015,2.114940836,1.205707401,no stress
8.0.6.4-8.6.0.1-0-0-0,722.9595919,721.39679,48.96430013,9.564781851,9.564772551,5.119228111,83.38051614,888.6611067,66.95343167,405.9156841,30.58246593,92.54354529,32.7055972,2.464102402,7.456454714,1327.282388,12.41119927,0.080572391,2.182063242,1.183600661,stress
172.217.12.131-10.42.0.151-443-47444-6,920.8917818,927.540465,88.59541902,14.18840321,14.18837705,6.244213512,65.78298341,3241.923135,79.84647902,814.9906305,20.07269437,99.59894547,3.281718309,0.080826609,0.401054528,4060.195484,248.3426527,0.004026695,2.177131603,1.069802238,stress
10.42.0.151-104.192.110.245-36137-443-6,851.9233679,858.215175,58.41621892,11.08773904,11.08749976,5.268542007,70.79385503,939.2472248,65.66833832,483.2338833,33.78574384,98.40987062,7.808204482,0.545917837,1.590129375,1430.289313,61.88796469,0.016158231,1.985337742,1.166601798,no stress
172.217.12.170-10.42.0.151-443-39389-6,986.5398544,990.74833,82.40679652,20.56897295,20.56897281,4.006364183,61.26849649,1559.422931,48.45242854,1646.40699,51.15508785,99.23859922,12.63193526,0.392483609,0.761400776,3218.461856,130.3368768,0.007672426,2.130133446,1.2317435,stress
173.241.242.143-10.42.0.211-443-39120-6,790.0031385,806.852275,116.5195206,19.29494626,19.29489656,6.038862149,77.89990478,1717.169324,48.66034734,1730.194867,49.02945914,95.50017695,81.52414984,2.310193522,4.499823045,3528.888341,21.22309611,0.047118479,2.124802768,1.168859036,no stress
10.42.0.211-23.203.49.224-36526-443-6,924.3618937,874.62554,308.1985406,17.62997803,17.6298166,17.48150452,72.41169011,8308.022388,90.26938731,852.8615077,9.266619921,95.23161815,42.70398232,0.46399277,4.768381854,9203.587878,19.97147482,0.050071415,1.923774048,1.106330061,stress
203.205.158.61-10.42.0.211-80-44728-6,861.3958649,865.833415,57.41796236,13.64055637,13.63966075,4.209356335,69.97305463,873.7076162,58.38989909,579.6850287,38.74036314,93.10326652,42.94084726,2.869737761,6.896733483,1496.333492,13.49961786,0.074076171,2.149452753,1.265569277,no stress
10.42.0.42-104.254.66.16-40081-80-6,922.5022514,927.540465,90.51360519,14.21519753,14.21511759,6.367382867,65.69108065,3110.583282,79.16278941,815.2684542,20.74817457,99.57270662,3.498537165,0.089036022,0.427293382,3929.350273,233.0312401,0.00429127,2.182347138,1.0646332,stress
172.217.6.227-10.42.0.211-443-32925-6,895.0235837,915.864765,112.8525096,18.04653755,18.04609124,6.25341616,68.29226397,2913.750241,63.02325971,1688.613435,36.52403749,98.77570928,20.9297789,0.452702799,1.224290719,4623.293455,80.67994617,0.012394654,2.072416244,1.126267535,no stress
10.42.0.211-10.42.0.1-31735-53-17,861.5149306,864.60963,61.41281452,13.88061791,13.88061538,4.424357397,70.0022715,1394.419105,66.31994011,682.8216651,32.47566801,96.42402097,25.32310858,1.204391877,3.575979025,2102.563879,26.96436984,0.037085977,2.149918407,1.217338981,stress
10.42.0.42-104.193.88.109-43928-80-6,879.6581326,870.10271,100.6741279,12.76341451,12.76336119,7.887711227,69.07055233,2597.019365,78.92901609,685.5915045,20.83660354,98.88766293,7.711870453,0.234380365,1.112337071,3290.32274,88.90080671,0.011248492,2.11085717,1.127735405,no stress
10.42.0.211-23.206.125.17-34825-80-6,789.8516951,783.130045,158.0288237,21.40635892,21.40624728,7.382330843,79.10361936,1995.831825,49.37721849,1917.987521,47.45133718,93.73514407,128.1900786,3.171444328,6.264855928,4042.009424,14.96205901,0.066835721,2.125965031,1.186674131,stress
